sample_id,timestep,throughput_mbps,channel_occupancy_percent,latency_ms,jitter_ms,tx_retries_delta,tx_failed_delta,rssi_dbm,rssi_delta_db,rssi_moving_avg_dbm,label,scenario
352,6,0.41069536844781557,0.31723413829308544,0.08208955223880597,0.07342657342657342,0.37115718517005414,0.3303936721520138,0.8060005825808332,0.4357692307692308,0.8942598187311178,2,high_load
352,7,0.48684266282469596,0.2999850007499625,0.054311774461028195,0.04428904428904429,0.41252170360535184,0.3672152013819438,0.951645790853481,0.8076923076923077,0.9132930513595167,2,high_load
352,8,0.4802322132293741,0.3500824958752063,0.06301824212271974,0.0337995337995338,0.31825145541824124,0.28329848168015276,0.8642586658898923,0.5,0.9175226586102719,2,high_load
352,9,0.4518835543878978,0.4724763761811909,0.11774461028192372,0.10256410256410256,0.2961903789194158,0.26366033275752343,0.9417419166909409,0.7180769230769232,0.9132930513595167,2,high_load
353,0,0.33492944616297304,0.3500824958752063,0.06412437810945273,0.029137529137529136,0.22496850849419536,0.20413977028214686,0.8593067288086222,0.7884615384615384,0.7492447129909366,2,high_load
353,1,0.21678884698504172,0.4499775011249437,0.0,0.0,0.25104687978756,0.22347486135103192,0.8593067288086222,0.6153846153846154,0.7734138972809668,2,high_load
353,2,0.8283825585829908,0.26548672566371684,0.08043117744610281,0.04312354312354312,0.1293705103326184,0.11516198442282631,0.8447422079813575,0.5961538461538461,0.8217522658610272,2,high_load
353,3,0.3985762108563922,0.20008999550022502,0.08913764510779436,0.0780885780885781,0.37085078132979266,0.33012092008364397,0.9612583745994757,0.7692307692307693,0.8610271903323264,2,high_load
353,4,0.3532353065807873,0.3689815509224539,0.07172470978441128,0.05244755244755245,0.5096517209682362,0.45367760705518684,0.9417419166909409,0.5896153846153847,0.9054380664652569,2,high_load
353,5,0.41069536844781557,0.31723413829308544,0.08208955223880597,0.07342657342657342,0.37115718517005414,0.3303936721520138,0.8060005825808332,0.4357692307692308,0.8942598187311178,2,high_load
